defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/GO_2000543	positive regulation of gastrulation	http://purl.obolibrary.org/obo/GO_0007369	gastrulation
http://purl.obolibrary.org/obo/GO_0010628	positive regulation of gene expression	http://purl.obolibrary.org/obo/GO_0010467	gene expression
http://purl.obolibrary.org/obo/GO_1900688	positive regulation of gerfelin biosynthetic process	http://purl.obolibrary.org/obo/GO_1900578	gerfelin biosynthetic process
http://purl.obolibrary.org/obo/GO_1905938	positive regulation of germ cell proliferation	http://purl.obolibrary.org/obo/GO_0036093	germ cell proliferation
http://purl.obolibrary.org/obo/GO_0075011	positive regulation of germ tube formation	http://purl.obolibrary.org/obo/GO_0075009	germ tube formation
http://purl.obolibrary.org/obo/GO_0002636	positive regulation of germinal center formation	http://purl.obolibrary.org/obo/GO_0002467	germinal center formation
http://purl.obolibrary.org/obo/GO_0009939	positive regulation of gibberellic acid mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0009740	gibberellic acid mediated signaling pathway
http://purl.obolibrary.org/obo/GO_0010372	positive regulation of gibberellin biosynthetic process	http://purl.obolibrary.org/obo/GO_0009686	gibberellin biosynthetic process
http://purl.obolibrary.org/obo/GO_0034352	positive regulation of glial cell apoptotic process	http://purl.obolibrary.org/obo/GO_0034349	glial cell apoptotic process
http://purl.obolibrary.org/obo/GO_0045687	positive regulation of glial cell differentiation	http://purl.obolibrary.org/obo/GO_0010001	glial cell differentiation
http://purl.obolibrary.org/obo/GO_1903977	positive regulation of glial cell migration	http://purl.obolibrary.org/obo/GO_0008347	glial cell migration
http://purl.obolibrary.org/obo/GO_0060252	positive regulation of glial cell proliferation	http://purl.obolibrary.org/obo/GO_0014009	glial cell proliferation
http://purl.obolibrary.org/obo/GO_1900168	positive regulation of glial cell-derived neurotrophic factor production	http://purl.obolibrary.org/obo/GO_0044467	glial cell-derived neurotrophic factor production
http://purl.obolibrary.org/obo/GO_2000735	positive regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation	http://purl.obolibrary.org/obo/GO_2000701	glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation
http://purl.obolibrary.org/obo/GO_0014015	positive regulation of gliogenesis	http://purl.obolibrary.org/obo/GO_0042063	gliogenesis
http://purl.obolibrary.org/obo/GO_1900691	positive regulation of gliotoxin biosynthetic process	http://purl.obolibrary.org/obo/GO_2001310	gliotoxin biosynthetic process
http://purl.obolibrary.org/obo/GO_0003104	positive regulation of glomerular filtration	http://purl.obolibrary.org/obo/GO_0003094	glomerular filtration
http://purl.obolibrary.org/obo/GO_0072126	positive regulation of glomerular mesangial cell proliferation	http://purl.obolibrary.org/obo/GO_0072110	glomerular mesangial cell proliferation
http://purl.obolibrary.org/obo/GO_0072303	positive regulation of glomerular metanephric mesangial cell proliferation	http://purl.obolibrary.org/obo/GO_0072262	metanephric glomerular mesangial cell proliferation involved in metanephros development
http://purl.obolibrary.org/obo/GO_0090193	positive regulation of glomerulus development	http://purl.obolibrary.org/obo/GO_0032835	glomerulus development
http://purl.obolibrary.org/obo/GO_0070094	positive regulation of glucagon secretion	http://purl.obolibrary.org/obo/GO_0070091	glucagon secretion
http://purl.obolibrary.org/obo/GO_0031948	positive regulation of glucocorticoid biosynthetic process	http://purl.obolibrary.org/obo/GO_0006704	glucocorticoid biosynthetic process
http://purl.obolibrary.org/obo/GO_0031951	positive regulation of glucocorticoid catabolic process	http://purl.obolibrary.org/obo/GO_0006713	glucocorticoid catabolic process
http://purl.obolibrary.org/obo/GO_1900171	positive regulation of glucocorticoid mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0043402	glucocorticoid mediated signaling pathway
http://purl.obolibrary.org/obo/GO_0031945	positive regulation of glucocorticoid metabolic process	http://purl.obolibrary.org/obo/GO_0008211	glucocorticoid metabolic process
http://purl.obolibrary.org/obo/GO_2000324	positive regulation of glucocorticoid receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0042921	glucocorticoid receptor signaling pathway
http://purl.obolibrary.org/obo/GO_2000851	positive regulation of glucocorticoid secretion	http://purl.obolibrary.org/obo/GO_0035933	glucocorticoid secretion
http://purl.obolibrary.org/obo/GO_0033133	positive regulation of glucokinase activity	http://purl.obolibrary.org/obo/GO_0004340	glucokinase activity
http://purl.obolibrary.org/obo/GO_2000908	positive regulation of glucomannan catabolic process	http://purl.obolibrary.org/obo/GO_2000884	glucomannan catabolic process
http://purl.obolibrary.org/obo/GO_0035432	positive regulation of gluconate transmembrane transport	http://purl.obolibrary.org/obo/GO_0035429	gluconate transmembrane transport
http://purl.obolibrary.org/obo/GO_0045722	positive regulation of gluconeogenesis	http://purl.obolibrary.org/obo/GO_0006094	gluconeogenesis
http://purl.obolibrary.org/obo/GO_1904025	positive regulation of glucose catabolic process to lactate via pyruvate	http://purl.obolibrary.org/obo/GO_0019661	glucose catabolic process to lactate via pyruvate
http://purl.obolibrary.org/obo/GO_0046326	positive regulation of glucose import	http://purl.obolibrary.org/obo/GO_0046323	glucose import
http://purl.obolibrary.org/obo/GO_1902661	positive regulation of glucose mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0010255	glucose mediated signaling pathway
http://purl.obolibrary.org/obo/GO_0010907	positive regulation of glucose metabolic process	http://purl.obolibrary.org/obo/GO_0006006	glucose metabolic process
http://purl.obolibrary.org/obo/GO_0010828	positive regulation of glucose transmembrane transport	http://purl.obolibrary.org/obo/GO_1904659	glucose transmembrane transport
http://purl.obolibrary.org/obo/GO_1905125	positive regulation of glucosylceramidase activity	http://purl.obolibrary.org/obo/GO_0004348	glucosylceramidase activity
http://purl.obolibrary.org/obo/GO_0046319	positive regulation of glucosylceramide biosynthetic process	http://purl.obolibrary.org/obo/GO_0006679	glucosylceramide biosynthetic process
http://purl.obolibrary.org/obo/GO_2000753	positive regulation of glucosylceramide catabolic process	http://purl.obolibrary.org/obo/GO_0006680	glucosylceramide catabolic process
http://purl.obolibrary.org/obo/GO_2000920	positive regulation of glucuronoarabinoxylan catabolic process	http://purl.obolibrary.org/obo/GO_2000887	glucuronoarabinoxylan catabolic process
http://purl.obolibrary.org/obo/GO_1904225	positive regulation of glucuronosyltransferase activity	http://purl.obolibrary.org/obo/GO_0015020	glucuronosyltransferase activity
http://purl.obolibrary.org/obo/GO_2000917	positive regulation of glucuronoxylan catabolic process	http://purl.obolibrary.org/obo/GO_2000886	glucuronoxylan catabolic process
http://purl.obolibrary.org/obo/GO_2000213	positive regulation of glutamate metabolic process	http://purl.obolibrary.org/obo/GO_0006536	glutamate metabolic process
http://purl.obolibrary.org/obo/GO_1900451	positive regulation of glutamate receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007215	glutamate receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0014049	positive regulation of glutamate secretion	http://purl.obolibrary.org/obo/GO_0014047	glutamate secretion
http://purl.obolibrary.org/obo/GO_1903296	positive regulation of glutamate secretion, neurotransmission	http://purl.obolibrary.org/obo/GO_0061535	glutamate secretion, neurotransmission
http://purl.obolibrary.org/obo/GO_0051951	positive regulation of glutamate uptake involved in transmission of nerve impulse	http://purl.obolibrary.org/obo/GO_0051935	glutamate reuptake
http://purl.obolibrary.org/obo/GO_1905480	positive regulation of glutamate-ammonia ligase activity	http://purl.obolibrary.org/obo/GO_0004356	glutamate-ammonia ligase activity
http://purl.obolibrary.org/obo/GO_0035229	positive regulation of glutamate-cysteine ligase activity	http://purl.obolibrary.org/obo/GO_0004357	glutamate-cysteine ligase activity
http://purl.obolibrary.org/obo/GO_0120008	positive regulation of glutamatergic neuron differentiation	http://purl.obolibrary.org/obo/GO_1905962	glutamatergic neuron differentiation
http://purl.obolibrary.org/obo/GO_2000487	positive regulation of glutamine transport	http://purl.obolibrary.org/obo/GO_0006868	glutamine transport
http://purl.obolibrary.org/obo/GO_1903788	positive regulation of glutathione biosynthetic process	http://purl.obolibrary.org/obo/GO_0006750	glutathione biosynthetic process
http://purl.obolibrary.org/obo/GO_1903284	positive regulation of glutathione peroxidase activity	http://purl.obolibrary.org/obo/GO_0004602	glutathione peroxidase activity
http://purl.obolibrary.org/obo/GO_0090372	positive regulation of glycerol transport	http://purl.obolibrary.org/obo/GO_0015793	glycerol transmembrane transport
http://purl.obolibrary.org/obo/GO_0080114	positive regulation of glycine hydroxymethyltransferase activity	http://purl.obolibrary.org/obo/GO_0004372	glycine hydroxymethyltransferase activity
http://purl.obolibrary.org/obo/GO_1900925	positive regulation of glycine import across plasma membrane	http://purl.obolibrary.org/obo/GO_1903804	glycine import across plasma membrane
http://purl.obolibrary.org/obo/GO_1904626	positive regulation of glycine secretion, neurotransmission	http://purl.obolibrary.org/obo/GO_0061537	glycine secretion, neurotransmission
http://purl.obolibrary.org/obo/GO_2000467	positive regulation of glycogen (starch) synthase activity	http://purl.obolibrary.org/obo/GO_0004373	glycogen (starch) synthase activity
http://purl.obolibrary.org/obo/GO_0045725	positive regulation of glycogen biosynthetic process	http://purl.obolibrary.org/obo/GO_0005978	glycogen biosynthetic process
http://purl.obolibrary.org/obo/GO_0045819	positive regulation of glycogen catabolic process	http://purl.obolibrary.org/obo/GO_0005980	glycogen catabolic process
http://purl.obolibrary.org/obo/GO_0070875	positive regulation of glycogen metabolic process	http://purl.obolibrary.org/obo/GO_0005977	glycogen metabolic process
http://purl.obolibrary.org/obo/GO_1904228	positive regulation of glycogen synthase activity, transferring glucose-1-phosphate	http://purl.obolibrary.org/obo/GO_0061547	glycogen synthase activity, transferring glucose-1-phosphate
http://purl.obolibrary.org/obo/GO_2001172	positive regulation of glycolytic fermentation to ethanol	http://purl.obolibrary.org/obo/GO_0019655	glycolytic fermentation to ethanol
http://purl.obolibrary.org/obo/GO_0045821	positive regulation of glycolytic process	http://purl.obolibrary.org/obo/GO_0006096	glycolytic process
http://purl.obolibrary.org/obo/GO_1904540	positive regulation of glycolytic process through fructose-6-phosphate	http://purl.obolibrary.org/obo/GO_0061615	glycolytic process through fructose-6-phosphate
http://purl.obolibrary.org/obo/GO_0010560	positive regulation of glycoprotein biosynthetic process	http://purl.obolibrary.org/obo/GO_0009101	glycoprotein biosynthetic process
http://purl.obolibrary.org/obo/GO_1903020	positive regulation of glycoprotein metabolic process	http://purl.obolibrary.org/obo/GO_0009100	glycoprotein metabolic process
http://purl.obolibrary.org/obo/GO_2000876	positive regulation of glyoxylate cycle	http://purl.obolibrary.org/obo/GO_0006097	glyoxylate cycle
http://purl.obolibrary.org/obo/GO_1905941	positive regulation of gonad development	http://purl.obolibrary.org/obo/GO_0008406	gonad development
http://purl.obolibrary.org/obo/GO_0032278	positive regulation of gonadotropin secretion	http://purl.obolibrary.org/obo/GO_0032274	gonadotropin secretion
http://purl.obolibrary.org/obo/GO_0071624	positive regulation of granulocyte chemotaxis	http://purl.obolibrary.org/obo/GO_0071621	granulocyte chemotaxis
http://purl.obolibrary.org/obo/GO_0071657	positive regulation of granulocyte colony-stimulating factor production	http://purl.obolibrary.org/obo/GO_0071611	granulocyte colony-stimulating factor production
http://purl.obolibrary.org/obo/GO_0030854	positive regulation of granulocyte differentiation	http://purl.obolibrary.org/obo/GO_0030851	granulocyte differentiation
http://purl.obolibrary.org/obo/GO_0032725	positive regulation of granulocyte macrophage colony-stimulating factor production	http://purl.obolibrary.org/obo/GO_0032604	granulocyte macrophage colony-stimulating factor production
http://purl.obolibrary.org/obo/GO_0002633	positive regulation of granuloma formation	http://purl.obolibrary.org/obo/GO_0002432	granuloma formation
http://purl.obolibrary.org/obo/GO_1904710	positive regulation of granulosa cell apoptotic process	http://purl.obolibrary.org/obo/GO_1904700	granulosa cell apoptotic process
http://purl.obolibrary.org/obo/GO_1904197	positive regulation of granulosa cell proliferation	http://purl.obolibrary.org/obo/GO_1990739	granulosa cell proliferation
http://purl.obolibrary.org/obo/GO_2000513	positive regulation of granzyme A production	http://purl.obolibrary.org/obo/GO_0035746	granzyme A production
http://purl.obolibrary.org/obo/GO_0071663	positive regulation of granzyme B production	http://purl.obolibrary.org/obo/GO_0071613	granzyme B production
http://purl.obolibrary.org/obo/GO_0045927	positive regulation of growth	http://purl.obolibrary.org/obo/GO_0040007	growth
http://purl.obolibrary.org/obo/GO_1903549	positive regulation of growth hormone activity	http://purl.obolibrary.org/obo/GO_0070186	growth hormone activity
http://purl.obolibrary.org/obo/GO_0060399	positive regulation of growth hormone receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0060396	growth hormone receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0060124	positive regulation of growth hormone secretion	http://purl.obolibrary.org/obo/GO_0030252	growth hormone secretion
http://purl.obolibrary.org/obo/GO_0070786	positive regulation of growth of unicellular organism as a thread of attached cells	http://purl.obolibrary.org/obo/GO_0070783	growth of unicellular organism as a thread of attached cells
http://purl.obolibrary.org/obo/GO_0061913	positive regulation of growth plate cartilage chondrocyte proliferation	http://purl.obolibrary.org/obo/GO_0003419	growth plate cartilage chondrocyte proliferation
http://purl.obolibrary.org/obo/GO_1905099	positive regulation of guanyl-nucleotide exchange factor activity	http://purl.obolibrary.org/obo/GO_0005085	guanyl-nucleotide exchange factor activity
http://purl.obolibrary.org/obo/GO_0031284	positive regulation of guanylate cyclase activity	http://purl.obolibrary.org/obo/GO_0004383	guanylate cyclase activity
http://purl.obolibrary.org/obo/GO_1904757	positive regulation of gut granule assembly	http://purl.obolibrary.org/obo/GO_1902900	gut granule assembly
http://purl.obolibrary.org/obo/GO_0042635	positive regulation of hair cycle	http://purl.obolibrary.org/obo/GO_0042633	hair cycle
http://purl.obolibrary.org/obo/GO_0071338	positive regulation of hair follicle cell proliferation	http://purl.obolibrary.org/obo/GO_0071335	hair follicle cell proliferation
http://purl.obolibrary.org/obo/GO_0051798	positive regulation of hair follicle development	http://purl.obolibrary.org/obo/GO_0001942	hair follicle development
http://purl.obolibrary.org/obo/GO_0048818	positive regulation of hair follicle maturation	http://purl.obolibrary.org/obo/GO_0048820	hair follicle maturation
http://purl.obolibrary.org/obo/GO_0061169	positive regulation of hair placode formation	http://purl.obolibrary.org/obo/GO_0060789	hair follicle placode formation
http://purl.obolibrary.org/obo/GO_0075194	positive regulation of haustorium mother cell formation	http://purl.obolibrary.org/obo/GO_0075192	haustorium mother cell formation
http://purl.obolibrary.org/obo/GO_0045823	positive regulation of heart contraction	http://purl.obolibrary.org/obo/GO_0060047	heart contraction
http://purl.obolibrary.org/obo/GO_0060421	positive regulation of heart growth	http://purl.obolibrary.org/obo/GO_0060419	heart growth
http://purl.obolibrary.org/obo/GO_1901321	positive regulation of heart induction	http://purl.obolibrary.org/obo/GO_0003129	heart induction
http://purl.obolibrary.org/obo/GO_1901209	positive regulation of heart looping	http://purl.obolibrary.org/obo/GO_0001947	heart looping
http://purl.obolibrary.org/obo/GO_0031656	positive regulation of heat dissipation	http://purl.obolibrary.org/obo/GO_0031653	heat dissipation
http://purl.obolibrary.org/obo/GO_0031652	positive regulation of heat generation	http://purl.obolibrary.org/obo/GO_0031649	heat generation
http://purl.obolibrary.org/obo/GO_0051096	positive regulation of helicase activity	http://purl.obolibrary.org/obo/GO_0004386	helicase activity
http://purl.obolibrary.org/obo/GO_1900842	positive regulation of helvolic acid biosynthetic process	http://purl.obolibrary.org/obo/GO_1900812	helvolic acid biosynthetic process
http://purl.obolibrary.org/obo/GO_1901534	positive regulation of hematopoietic progenitor cell differentiation	http://purl.obolibrary.org/obo/GO_0002244	hematopoietic progenitor cell differentiation
http://purl.obolibrary.org/obo/GO_1902038	positive regulation of hematopoietic stem cell differentiation	http://purl.obolibrary.org/obo/GO_0060218	hematopoietic stem cell differentiation
http://purl.obolibrary.org/obo/GO_2000473	positive regulation of hematopoietic stem cell migration	http://purl.obolibrary.org/obo/GO_0035701	hematopoietic stem cell migration
http://purl.obolibrary.org/obo/GO_1902035	positive regulation of hematopoietic stem cell proliferation	http://purl.obolibrary.org/obo/GO_0071425	hematopoietic stem cell proliferation
http://purl.obolibrary.org/obo/GO_0070455	positive regulation of heme biosynthetic process	http://purl.obolibrary.org/obo/GO_0006783	heme biosynthetic process
http://purl.obolibrary.org/obo/GO_0061961	positive regulation of heme oxygenase activity	http://purl.obolibrary.org/obo/GO_0004392	heme oxygenase (decyclizing) activity
http://purl.obolibrary.org/obo/GO_2000990	positive regulation of hemicellulose catabolic process	http://purl.obolibrary.org/obo/GO_2000895	hemicellulose catabolic process
http://purl.obolibrary.org/obo/GO_0045612	positive regulation of hemocyte differentiation	http://purl.obolibrary.org/obo/GO_0042386	hemocyte differentiation
http://purl.obolibrary.org/obo/GO_0035208	positive regulation of hemocyte proliferation	http://purl.obolibrary.org/obo/GO_0035172	hemocyte proliferation
http://purl.obolibrary.org/obo/GO_0046985	positive regulation of hemoglobin biosynthetic process	http://purl.obolibrary.org/obo/GO_0042541	hemoglobin biosynthetic process
http://purl.obolibrary.org/obo/GO_1903708	positive regulation of hemopoiesis	http://purl.obolibrary.org/obo/GO_0030097	hemopoiesis
http://purl.obolibrary.org/obo/GO_1900048	positive regulation of hemostasis	http://purl.obolibrary.org/obo/GO_0007599	hemostasis
http://purl.obolibrary.org/obo/GO_1905855	positive regulation of heparan sulfate binding	http://purl.obolibrary.org/obo/GO_1904399	heparan sulfate binding
http://purl.obolibrary.org/obo/GO_1905860	positive regulation of heparan sulfate proteoglycan binding	http://purl.obolibrary.org/obo/GO_0043395	heparan sulfate proteoglycan binding
http://purl.obolibrary.org/obo/GO_0010909	positive regulation of heparan sulfate proteoglycan biosynthetic process	http://purl.obolibrary.org/obo/GO_0015012	heparan sulfate proteoglycan biosynthetic process
http://purl.obolibrary.org/obo/GO_2000491	positive regulation of hepatic stellate cell activation	http://purl.obolibrary.org/obo/GO_0035733	hepatic stellate cell activation
http://purl.obolibrary.org/obo/GO_0061874	positive regulation of hepatic stellate cell contraction	http://purl.obolibrary.org/obo/GO_0061872	hepatic stellate cell contraction
http://purl.obolibrary.org/obo/GO_0061870	positive regulation of hepatic stellate cell migration	http://purl.obolibrary.org/obo/GO_0061868	hepatic stellate cell migration
http://purl.obolibrary.org/obo/GO_1904899	positive regulation of hepatic stellate cell proliferation	http://purl.obolibrary.org/obo/GO_1990922	hepatic stellate cell proliferation
http://purl.obolibrary.org/obo/GO_1903945	positive regulation of hepatocyte apoptotic process	http://purl.obolibrary.org/obo/GO_0097284	hepatocyte apoptotic process
http://purl.obolibrary.org/obo/GO_0070368	positive regulation of hepatocyte differentiation	http://purl.obolibrary.org/obo/GO_0070365	hepatocyte differentiation
http://purl.obolibrary.org/obo/GO_0032726	positive regulation of hepatocyte growth factor production	http://purl.obolibrary.org/obo/GO_0032605	hepatocyte growth factor production
http://purl.obolibrary.org/obo/GO_1902204	positive regulation of hepatocyte growth factor receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0048012	hepatocyte growth factor receptor signaling pathway
http://purl.obolibrary.org/obo/GO_2000347	positive regulation of hepatocyte proliferation	http://purl.obolibrary.org/obo/GO_0072574	hepatocyte proliferation
http://purl.obolibrary.org/obo/GO_1900898	positive regulation of heptadecane biosynthetic process	http://purl.obolibrary.org/obo/GO_1900636	heptadecane biosynthetic process
http://purl.obolibrary.org/obo/GO_1900901	positive regulation of heptadecane metabolic process	http://purl.obolibrary.org/obo/GO_1900635	heptadecane metabolic process
http://purl.obolibrary.org/obo/GO_1900296	positive regulation of heptasaccharide transport	http://purl.obolibrary.org/obo/GO_2001104	heptasaccharide transport
http://purl.obolibrary.org/obo/GO_0031453	positive regulation of heterochromatin formation	http://purl.obolibrary.org/obo/GO_0031507	heterochromatin formation
http://purl.obolibrary.org/obo/GO_0120263	positive regulation of heterochromatin organization	http://purl.obolibrary.org/obo/GO_0070828	heterochromatin organization
http://purl.obolibrary.org/obo/GO_0034116	positive regulation of heterotypic cell-cell adhesion	http://purl.obolibrary.org/obo/GO_0034113	heterotypic cell-cell adhesion
http://purl.obolibrary.org/obo/GO_1900904	positive regulation of hexadecanal biosynthetic process	http://purl.obolibrary.org/obo/GO_0006634	hexadecanal biosynthetic process
http://purl.obolibrary.org/obo/GO_1900907	positive regulation of hexadecanal metabolic process	http://purl.obolibrary.org/obo/GO_0046458	hexadecanal metabolic process
http://purl.obolibrary.org/obo/GO_1900299	positive regulation of hexasaccharide transport	http://purl.obolibrary.org/obo/GO_2001102	hexasaccharide transport
http://purl.obolibrary.org/obo/GO_1903301	positive regulation of hexokinase activity	http://purl.obolibrary.org/obo/GO_0004396	hexokinase activity
http://purl.obolibrary.org/obo/GO_1901843	positive regulation of high voltage-gated calcium channel activity	http://purl.obolibrary.org/obo/GO_0008331	high voltage-gated calcium channel activity
http://purl.obolibrary.org/obo/GO_0090108	positive regulation of high-density lipoprotein particle assembly	http://purl.obolibrary.org/obo/GO_0034380	high-density lipoprotein particle assembly
http://purl.obolibrary.org/obo/GO_0010983	positive regulation of high-density lipoprotein particle clearance	http://purl.obolibrary.org/obo/GO_0034384	high-density lipoprotein particle clearance
http://purl.obolibrary.org/obo/GO_0060450	positive regulation of hindgut contraction	http://purl.obolibrary.org/obo/GO_0043133	hindgut contraction
http://purl.obolibrary.org/obo/GO_0035332	positive regulation of hippo signaling	http://purl.obolibrary.org/obo/GO_0035329	hippo signaling
http://purl.obolibrary.org/obo/GO_0110090	positive regulation of hippocampal neuron apoptotic process	http://purl.obolibrary.org/obo/GO_0110088	hippocampal neuron apoptotic process
http://purl.obolibrary.org/obo/GO_1903595	positive regulation of histamine secretion by mast cell	http://purl.obolibrary.org/obo/GO_0002553	histamine secretion by mast cell
http://purl.obolibrary.org/obo/GO_0051618	positive regulation of histamine uptake	http://purl.obolibrary.org/obo/GO_0051615	histamine uptake
http://purl.obolibrary.org/obo/GO_0120215	positive regulation of histidine biosynthetic process	http://purl.obolibrary.org/obo/GO_0000105	histidine biosynthetic process
http://purl.obolibrary.org/obo/GO_1901316	positive regulation of histone H2A K63-linked ubiquitination	http://purl.obolibrary.org/obo/GO_0070535	histone H2A K63-linked ubiquitination
http://purl.obolibrary.org/obo/GO_2001175	positive regulation of histone H2B conserved C-terminal lysine ubiquitination	http://purl.obolibrary.org/obo/GO_0071894	histone H2B conserved C-terminal lysine ubiquitination
http://purl.obolibrary.org/obo/GO_2001168	positive regulation of histone H2B ubiquitination	http://purl.obolibrary.org/obo/GO_0033523	histone H2B ubiquitination
http://purl.obolibrary.org/obo/GO_0071442	positive regulation of histone H3-K14 acetylation	http://purl.obolibrary.org/obo/GO_0044154	histone H3-K14 acetylation
http://purl.obolibrary.org/obo/GO_1902029	positive regulation of histone H3-K18 acetylation	http://purl.obolibrary.org/obo/GO_0043971	histone H3-K18 acetylation
http://purl.obolibrary.org/obo/GO_1901676	positive regulation of histone H3-K27 acetylation	http://purl.obolibrary.org/obo/GO_0043974	histone H3-K27 acetylation
http://purl.obolibrary.org/obo/GO_0061087	positive regulation of histone H3-K27 methylation	http://purl.obolibrary.org/obo/GO_0070734	histone H3-K27 methylation
http://purl.obolibrary.org/obo/GO_1902466	positive regulation of histone H3-K27 trimethylation	http://purl.obolibrary.org/obo/GO_0098532	histone H3-K27 trimethylation
http://purl.obolibrary.org/obo/GO_0000416	positive regulation of histone H3-K36 methylation	http://purl.obolibrary.org/obo/GO_0010452	histone H3-K36 methylation
http://purl.obolibrary.org/obo/GO_2001255	positive regulation of histone H3-K36 trimethylation	http://purl.obolibrary.org/obo/GO_0097198	histone H3-K36 trimethylation
http://purl.obolibrary.org/obo/GO_0150167	positive regulation of histone H3-K4 acetylation	http://purl.obolibrary.org/obo/GO_0043973	histone H3-K4 acetylation
http://purl.obolibrary.org/obo/GO_0051571	positive regulation of histone H3-K4 methylation	http://purl.obolibrary.org/obo/GO_0051568	histone H3-K4 methylation
http://purl.obolibrary.org/obo/GO_1905437	positive regulation of histone H3-K4 trimethylation	http://purl.obolibrary.org/obo/GO_0080182	histone H3-K4 trimethylation
http://purl.obolibrary.org/obo/GO_1905473	positive regulation of histone H3-K79 dimethylation	http://purl.obolibrary.org/obo/GO_0097725	histone H3-K79 dimethylation
http://purl.obolibrary.org/obo/GO_2001162	positive regulation of histone H3-K79 methylation	http://purl.obolibrary.org/obo/GO_0034729	histone H3-K79 methylation
http://purl.obolibrary.org/obo/GO_2000617	positive regulation of histone H3-K9 acetylation	http://purl.obolibrary.org/obo/GO_0043970	histone H3-K9 acetylation
http://purl.obolibrary.org/obo/GO_1900111	positive regulation of histone H3-K9 dimethylation	http://purl.obolibrary.org/obo/GO_0036123	histone H3-K9 dimethylation
http://purl.obolibrary.org/obo/GO_0051574	positive regulation of histone H3-K9 methylation	http://purl.obolibrary.org/obo/GO_0051567	histone H3-K9 methylation
http://purl.obolibrary.org/obo/GO_1900114	positive regulation of histone H3-K9 trimethylation	http://purl.obolibrary.org/obo/GO_0036124	histone H3-K9 trimethylation
http://purl.obolibrary.org/obo/GO_0090240	positive regulation of histone H4 acetylation	http://purl.obolibrary.org/obo/GO_0043967	histone H4 acetylation
http://purl.obolibrary.org/obo/GO_2000620	positive regulation of histone H4-K16 acetylation	http://purl.obolibrary.org/obo/GO_0043984	histone H4-K16 acetylation
http://purl.obolibrary.org/obo/GO_0070512	positive regulation of histone H4-K20 methylation	http://purl.obolibrary.org/obo/GO_0034770	histone H4-K20 methylation
http://purl.obolibrary.org/obo/GO_0035066	positive regulation of histone acetylation	http://purl.obolibrary.org/obo/GO_0016573	histone acetylation
http://purl.obolibrary.org/obo/GO_1901727	positive regulation of histone deacetylase activity	http://purl.obolibrary.org/obo/GO_0004407	histone deacetylase activity
http://purl.obolibrary.org/obo/GO_0031065	positive regulation of histone deacetylation	http://purl.obolibrary.org/obo/GO_0016575	histone deacetylation
http://purl.obolibrary.org/obo/GO_0031068	positive regulation of histone deacetylation at centromere	http://purl.obolibrary.org/obo/GO_0031059	histone deacetylation at centromere
http://purl.obolibrary.org/obo/GO_1904175	positive regulation of histone demethylase activity (H3-K4 specific)	http://purl.obolibrary.org/obo/GO_0032453	histone H3K4 demethylase activity
http://purl.obolibrary.org/obo/GO_1903586	positive regulation of histone deubiquitination	http://purl.obolibrary.org/obo/GO_0016578	histone deubiquitination
http://purl.obolibrary.org/obo/GO_0031062	positive regulation of histone methylation	http://purl.obolibrary.org/obo/GO_0016571	histone methylation
http://purl.obolibrary.org/obo/GO_0031058	positive regulation of histone modification	http://purl.obolibrary.org/obo/GO_0016570	histone modification
http://purl.obolibrary.org/obo/GO_0033184	positive regulation of histone ubiquitination	http://purl.obolibrary.org/obo/GO_0016574	histone ubiquitination
http://purl.obolibrary.org/obo/GO_0050668	positive regulation of homocysteine metabolic process	http://purl.obolibrary.org/obo/GO_0050667	homocysteine metabolic process
http://purl.obolibrary.org/obo/GO_1903387	positive regulation of homophilic cell adhesion	http://purl.obolibrary.org/obo/GO_0007156	homophilic cell adhesion via plasma membrane adhesion molecules
http://purl.obolibrary.org/obo/GO_1901712	positive regulation of homoserine biosynthetic process	http://purl.obolibrary.org/obo/GO_0009090	homoserine biosynthetic process
http://purl.obolibrary.org/obo/GO_0034112	positive regulation of homotypic cell-cell adhesion	http://purl.obolibrary.org/obo/GO_0034109	homotypic cell-cell adhesion
http://purl.obolibrary.org/obo/GO_1902874	positive regulation of horizontal cell localization	http://purl.obolibrary.org/obo/GO_0035852	horizontal cell localization
http://purl.obolibrary.org/obo/GO_0046886	positive regulation of hormone biosynthetic process	http://purl.obolibrary.org/obo/GO_0042446	hormone biosynthetic process
http://purl.obolibrary.org/obo/GO_0032352	positive regulation of hormone metabolic process	http://purl.obolibrary.org/obo/GO_0042445	hormone metabolic process
http://purl.obolibrary.org/obo/GO_0046887	positive regulation of hormone secretion	http://purl.obolibrary.org/obo/GO_0046879	hormone secretion
